8052.310059 -3.07034 -20.393 -68.7245 -8.15419 -17.4568 -3.30338 -12.0331 -76.6066 -9.90575 -76.5219 -74.5451 -76.9743 -32.0634 -76.7382 -72.5089 -74.9172 -75.7886 -77.0836 -76.8116 -76.8048 -76.8161 -76.8555
8053.314941 -4.21537 -20.6652 -68.7253 -8.68188 -17.6709 -4.54474 -12.3133 -76.6079 -10.2378 -76.5229 -74.5459 -76.977 21.4783 -76.7389 -72.5093 -74.9183 -75.7895 -77.0859 -76.8127 -76.8057 -76.8174 -76.8565
8054.319824 -5.1834 -20.9392 -68.7261 -9.15097 -17.8879 -5.57947 -12.5793 -76.6092 -10.5462 -76.5239 -74.5467 -76.9797 15.6471 -76.7396 -72.5097 -74.9194 -75.7905 -77.0882 -76.8137 -76.8066 -76.8186 -76.8574
8055.325195 -6.01361 -21.2148 -68.7268 -9.57196 -18.1078 -6.4561 -12.8331 -76.6105 -10.8343 -76.5249 -74.5475 -76.9824 9.19208 -76.7402 -72.5102 -74.9205 -75.7914 -77.0904 -76.8147 -76.8075 -76.8198 -76.8583
8056.330078 -6.73473 -21.4921 -68.7276 -9.95305 -18.3306 -7.20952 -13.0766 -76.6119 -11.1051 -76.5259 -74.5483 -76.9851 4.42929 -76.7409 -72.5106 -74.9215 -75.7923 -77.0926 -76.8158 -76.8084 -76.821 -76.8592
8057.334961 -7.36821 -21.7712 -68.7283 -10.3008 -18.5565 -7.86526 -13.3112 -76.6132 -11.361 -76.5269 -74.5491 -76.9878 0.987285 -76.7416 -72.511 -74.9226 -75.7932 -77.0949 -76.8168 -76.8093 -76.8221 -76.8601
8058.339844 -7.93029 -22.0519 -68.7291 -10.6204 -18.7854 -8.44237 -13.5383 -76.6145 -11.6042 -76.5279 -74.5499 -76.9905 -1.57439 -76.7422 -72.5114 -74.9237 -75.7941 -77.0971 -76.8178 -76.8102 -76.8233 -76.861
8059.345215 -8.43353 -22.3344 -68.7298 -10.9163 -19.0175 -8.95534 -13.7592 -76.6158 -11.8365 -76.5285 -74.5508 -76.9931 -3.55554 -76.7429 -72.5118 -74.9248 -75.795 -77.0993 -76.8188 -76.8111 -76.8245 -76.8619
8060.350098 -8.88777 -22.6184 -68.7306 -11.1921 -19.2526 -9.41537 -13.9748 -76.6171 -12.0596 -76.5203 -74.5516 -76.9958 -5.14801 -76.7436 -72.5123 -74.9258 -75.796 -77.1015 -76.8198 -76.812 -76.8257 -76.8628
8061.354980 -9.30085 -22.9041 -68.7313 -11.4508 -19.491 -9.8313 -14.186 -76.6184 -12.2748 -76.3864 -74.5524 -76.9984 -6.4724 -76.7442 -72.5127 -74.9269 -75.7969 -77.1037 -76.8208 -76.8129 -76.8269 -76.8637
8062.359863 -9.67911 -23.1914 -68.7321 -11.695 -19.7325 -10.2102 -14.3937 -76.6197 -12.4834 -72.43 -74.5531 -77.001 -7.60399 -76.7449 -72.5131 -74.928 -75.7978 -77.1059 -76.8218 -76.8138 -76.8281 -76.8646
8063.365234 -10.0277 -23.4802 -68.7328 -11.9269 -19.9772 -10.5578 -14.5986 -76.6208 -12.6865 15.9213 -74.5539 -77.0037 -8.59044 -76.7456 -72.5135 -74.929 -75.7987 -77.108 -76.8228 -76.8147 -76.8292 -76.8655
8064.370117 -10.3511 -23.7705 -68.7336 -12.1484 -20.2251 -10.8788 -14.8014 -76.6179 -12.8852 16.6368 -74.5547 -77.0063 -9.46304 -76.7462 -72.514 -74.9301 -75.7995 -77.1102 -76.8238 -76.8156 -76.8304 -76.8663
8065.375000 -10.6527 -24.0622 -68.7343 -12.3612 -20.4762 -11.1772 -15.0025 -76.529 -13.0801 11.9098 -74.5555 -77.0089 -10.2435 -76.7469 -72.5144 -74.9311 -75.799 -77.1124 -76.8248 -76.8164 -76.8316 -76.8672
8066.379883 -10.9357 -24.3553 -68.7351 -12.5666 -20.7304 -11.4563 -15.2026 -74.0814 -13.2722 7.84213 -74.5563 -77.0115 -10.9476 -76.7476 -72.5148 -74.9321 -75.7558 -77.1145 -76.8258 -76.8173 -76.8327 -76.8681
8067.384766 -11.2027 -24.6498 -68.7358 -12.766 -20.9879 -11.7189 -15.402 -18.5378 -13.4622 4.43102 -74.5571 -77.014 -11.5883 -76.7482 -72.5152 -74.9312 -74.8048 -77.1167 -76.8268 -76.8182 -76.8339 -76.869
8068.390137 -11.4559 -24.9455 -68.7365 -12.9605 -21.2484 -11.9674 -15.6012 19.8519 -13.6505 1.73355 -74.5579 -77.0166 -12.176 -76.7489 -72.5157 -74.901 -65.8539 -77.1188 -76.8278 -76.8191 -76.835 -76.8699
8069.395020 -11.6974 -25.2425 -68.7373 -13.151 -21.5121 -12.2038 -15.8006 15.6452 -13.8379 -0.40445 -74.5587 -77.0192 -12.718 -76.7495 -72.5161 -74.4457 14.8401 -77.1209 -76.8288 -76.8199 -76.8362 -76.8708
